python实习生,慧言科技,天津·西青区·张家窝,4天/周4个月硕士,Python,交通补助，定期体检，餐补，五险一金，零食下午茶,150-230元/天,https://www.zhipin.com/job_detail/dfd9851e5c5869740n1-2t21GFs~.html
数据开发实习生,凯读,北京·朝阳区·国贸,4天/周3个月本科,python,,300-400元/天,https://www.zhipin.com/job_detail/83bb06bd5151f53d1nJ92t67E1ZW.html
python实习生,神荼科技,济南·历城区·汉峪金谷,5天/周6个月本科,Python,,160-240元/天,https://www.zhipin.com/job_detail/5b28c42fe165f0ba1nR63du-F1VQ.html
python实习生,宝牧科技,武汉·洪山区·光谷,在校/应届本科,MySQL,带薪年假，定期体检，节日福利，五险一金，零食下午茶,3-4K,https://www.zhipin.com/job_detail/0765cb83355b695a1XR_2Ny4FVNX.html
Python实习生,昇腾技术,深圳·南山区·前海,5天/周6个月本科,Java,带薪年假，餐补，住房补贴，零食下午茶，节日福利，五险一金，股票期权,150-250元/天,https://www.zhipin.com/job_detail/f98d27a25f24f5701n1639m0ElFR.html
Python实习生,大象机器人,深圳·福田区·华强北,5天/周3个月本科,Python,节日福利，员工旅游，零食下午茶，五险一金，股票期权，团建活动，带薪年假,150-180元/天,https://www.zhipin.com/job_detail/147df001869121661nN-3Nu6EVdT.html
研发实习生,九州云,上海·黄浦区·西藏南路,5天/周6个月本科,python,定期体检，带薪年假，补充医疗保险，五险一金，零食下午茶，年终奖,180-280元/天,https://www.zhipin.com/job_detail/79ca13f97eac6a951n1z3N-_E1VU.html
Python实习生,奢云,杭州·滨江区·长河,4天/周3个月本科,Python,,100-150元/天,https://www.zhipin.com/job_detail/7190215632b06c9a0nF709m9FFc~.html
Python实习生,泛测环境,石家庄·裕华区·怀特,3天/周3个月本科,Django,餐补，定期体检，补充医疗保险，节日福利，通讯补贴，带薪年假，五险一金，交通补助，零食下午茶,130-180元/天,https://www.zhipin.com/job_detail/2002c97212a935c91XR_39m9FFNT.html
Python实习生,瓜豆科技,北京·朝阳区·三里屯,4天/周3个月本科,数据处理,班级式管理，通讯补贴，交通补助，五险一金，节日福利，餐补，零食下午茶,100-180元/天,https://www.zhipin.com/job_detail/acf63b67165a44e41nd609i6GVJY.html
后端实习生,中通服,杭州,5天/周6个月本科,Linux,工会福利，带薪年假，五险一金，加班补助，节日福利，定期体检,150-200元/天,https://www.zhipin.com/job_detail/f1a6fdcd552e8c9e1nZ739i-FFpT.html
算法实习生,上海忻知,上海·杨浦区·东外滩,3天/周6个月硕士,图形图像处理,定期体检，股票期权，零食下午茶，节日福利，五险一金，撸猫，年终奖,300-350元/天,https://www.zhipin.com/job_detail/67e427604a3bca6e1nJ_0t27FltT.html
Python开发实习生,虹软科技,杭州·西湖区·翠苑,3天/周3个月本科,Python,年终奖，包吃，五险一金，定期体检，补充医疗保险，餐补，全勤奖，节日福利，带薪年假，股票期权,150-190元/天,https://www.zhipin.com/job_detail/f77601459e865a651nN-2d6_EldX.html
Python实习生,轻颖科技,武汉·洪山区·鲁巷,4天/周4个月本科,Python,,150-300元/天,https://www.zhipin.com/job_detail/92810082b46e1b5d1nZ_3t-1FVVZ.html
Python实习生,梯度科技,长沙·岳麓区·望岳,5天/周3个月硕士,Go,零食下午茶，补充医疗保险，员工旅游，定期体检，贡献代码奖，节日福利，带薪年假，包吃，年终奖，五险一金，每周运动健身，餐补，试用期全薪，股票期权,160-220元/天,https://www.zhipin.com/job_detail/6077705c0ceae30e1XV529W6EVVW.html
python实习生,深云智合,北京·海淀区·牡丹园,5天/周3个月本科,python,五险一金，零食下午茶，节日福利,210-260元/天,https://www.zhipin.com/job_detail/db23695d6c18608f1nJ43dW6FFFZ.html
python实习生,驰远科技,北京·海淀区·双榆树,5天/周4个月本科,图形图像处理,加班调休，五险一金，定期体检，节日福利，零食下午茶，带薪年假，年终奖,100-200元/天,https://www.zhipin.com/job_detail/5b0a61cd326f9a691nN639q-GFVX.html
后端实习生,一蓦,杭州·余杭区·未来科技城,5天/周5个月本科,Linux,五险一金,150-200元/天,https://www.zhipin.com/job_detail/f9c7667fab5aa29b1XV709i6E1FX.html
量化实习生,进化时代科技,北京·昌平区·龙泽,5天/周4个月本科,Python,零食下午茶，员工旅游，定期体检，带薪年假，五险一金，股票期权，年终奖，住房补贴，交通补助，加班补助，补充医疗保险，餐补,300-500元/天,https://www.zhipin.com/job_detail/715713df2b1675791n152dy1FVVR.html
量化实习生,海南三亚香农私募...,上海·长宁区·新华路,3天/周3个月本科,MySQL,,200-300元/天,https://www.zhipin.com/job_detail/6c2f1920fbef7cb01nx_0tW-ElVX.html
研发实习生,360集团,北京·朝阳区·酒仙桥,5天/周3个月本科,软件设计,餐补，免费班车，通讯补贴，交通补助,160-250元/天,https://www.zhipin.com/job_detail/95ae3821663d81a61XV_3dq8FVBY.html
实习生Python,迪捷软件,绍兴·越城区·迪荡新城,5天/周6个月本科,Java,节日福利，住房补贴，股票期权，补充医疗保险，年终奖，带薪年假，定期体检，五险一金,190-250元/天,https://www.zhipin.com/job_detail/6ce9ab4c9a3747de1nx80t61GFtX.html
全栈实习生,天天罗宝,合肥·蜀山区·高新区,4天/周6个月硕士,Linux,年终奖，五险一金，零食下午茶，带薪年假，节日福利，员工旅游，全勤奖,120-160元/天,https://www.zhipin.com/job_detail/c2a75c04df6544dd1nF50928FVtZ.html
python实习生,蓝狐思远,北京·朝阳区·望京,4天/周3个月本科,Linux,年终奖，五险一金，节日福利，带薪年假,200-300元/天,https://www.zhipin.com/job_detail/58ac7f0a7d22780033J_39q8EVI~.html
Python实习生,医渡云,北京·海淀区·牡丹园,4天/周3个月硕士,Python,节日福利，定期团建，股票期权，餐补，五险一金，补充商业保险，定期体检，带薪年假，年终奖,240-250元/天,https://www.zhipin.com/job_detail/3bc29cf52d042c040XZ53tu-ElU~.html
开发实习生,星阑科技,北京·海淀区·中关村,3天/周5个月本科,Java,通讯补贴，员工旅游，股票期权，零食下午茶，带薪年假，补充医疗保险，餐补，定期体检，节日福利，住房补贴，加班补助，交通补助，年终奖，五险一金,200-300元/天,https://www.zhipin.com/job_detail/8ca5380024edffe31XRz2ti4GFVZ.html
编程实习生,好未来,无锡·梁溪区·五爱广场,3天/周3个月大专,C++,商业保险，定期体检，购房福利，全勤奖，餐补，带薪年假，不定期培训，年终奖，五险一金，补充医疗保险，节日福利,100-180元/天,https://www.zhipin.com/job_detail/400140db64dc6afc1XR_09y_GFdY.html
研发实习生,北京知道创宇,北京·朝阳区·望京,4天/周5个月本科,Linux,定期体检，年终奖，股票期权，零食下午茶，补充医疗保险，交通补助，全勤奖，员工旅游，节日福利，春节假期，带薪年假，八险一金，餐补，通讯补贴,200-250元/天,https://www.zhipin.com/job_detail/2db0008ae76f952b1nN-3dm5E1VW.html
后端实习生,深思慧聚,成都·武侯区·省体育馆,3天/周6个月学历不限,数据结构,住房补贴，加班补助，五险一金，节日福利，补充医疗保险，员工旅游，交通补助，餐补，年终奖，定期体检，通讯补贴，零食下午茶，带薪年假，全勤奖，股票期权,100-160元/天,https://www.zhipin.com/job_detail/d20af017e5fcb2e11n172dW7FlRX.html
后端实习生,十域科技,杭州·余杭区·五常,5天/周3个月本科,后端开发,带薪年假，定期体检，节日福利，员工旅游，零食下午茶，通讯补贴，全勤奖，五险一金，年终奖,150-200元/天,https://www.zhipin.com/job_detail/274755bee80c728e1nNy3tS-E1A~.html
Python实习生,源诚科技,杭州·西湖区·文二路,5天/周3个月本科,网络爬虫技术,带薪年假，补充医疗保险，零食下午茶，五险一金，股票期权，节日福利，员工旅游，定期体检，年终奖,150-300元/天,https://www.zhipin.com/job_detail/d8ac4767d8268fa51nx43tm_FVRR.html
Python实习生,紫勋智能,北京·海淀区·上地,4天/周3个月本科,Python,股票期权，五险一金，补充医疗保险，带薪年假，零食下午茶,200-250元/天,https://www.zhipin.com/job_detail/265b9b9af4b6fcd73nVz09-5F1A~.html
RPA实习生,希艾欧,苏州·苏州工业园区·独墅湖,5天/周3个月本科,Java,全勤奖，年终奖，住房补贴，五险一金,150-200元/天,https://www.zhipin.com/job_detail/668d595f18344b5c1XV43N2_E1pR.html
RPA开发实习生,达观数据,南宁·兴宁区·民主路,3天/周6个月本科,SQL,定期体检，补充医疗保险，带薪年假，员工旅游，达观大讲堂，零食下午茶，年终奖，五险一金，节日福利，股票期权,100-150元/天,https://www.zhipin.com/job_detail/49b63c396a4f51791n1829m4F1RQ.html
后端开发实习生,百度,北京·海淀区·西北旺,5天/周5个月本科,Go,补充医疗保险，年终奖，带薪年假，通讯补贴，节日福利，住房补贴，餐补，员工旅游，加班补助，定期体检，零食下午茶，交通补助，免费班车，娱乐健身，五险一金,200-400元/天,https://www.zhipin.com/job_detail/2cbbefe84e7cd5dd1XV72N66EVZX.html
python实习生,聪创科技,苏州·苏州工业园区·独墅湖,4天/周3个月本科,数据结构,股票期权，五险一金，通讯补贴，年终奖，带薪年假,200-250元/天,https://www.zhipin.com/job_detail/1f884f183f039bcf1n1y3du5FlJR.html
Python开发实习生,杭州创呗网络科技...,杭州·滨江区·长河,4天/周3个月学历不限,Java,五险一金，年终奖，股票期权，加班补助，通讯补贴，带薪年假，员工旅游，游戏机，Party，零食下午茶，交通补助，节日福利,200-400元/天,https://www.zhipin.com/job_detail/cc579c18d7899db41n1829m5FVpQ.html
Python研发实习生,中国科学院软件研究所,北京·海淀区·中关村,3天/周1个月硕士,SQL,带薪年假，年终奖，五险一金，定期体检，节日福利,100-150元/天,https://www.zhipin.com/job_detail/f9929eaa51fcef271XR-2N60EFtT.html
后端研发实习生,人人公司,北京·朝阳区·酒仙桥,4天/周3个月本科,Java,五险一金,150-250元/天,https://www.zhipin.com/job_detail/34895e635d6f5e241nJ-2Ny5ElJY.html
IT实习生,嘉吉动物蛋白,滁州,1天/周2个月本科,Java,,100-120元/天,https://www.zhipin.com/job_detail/670beff47f7b4f981n1-0tm8GFBT.html
量化开发实习生,上海罡兴投资,北京·海淀区·五道口,3天/周3个月本科,cta,零食下午茶，年终奖，带薪年假，定期体检，五险一金，股票期权，补充医疗保险，交通补助，节日福利，员工旅游,400-800元/天,https://www.zhipin.com/job_detail/d217a7467692fe711XZ629q1EVtT.html
视觉算法实习生,跳悦智能科技有限公司,北京·朝阳区·太阳宫,4天/周3个月本科,python,交通补助，报销卫生打扫，带薪年假，定期体检，零食下午茶，餐补，年终奖，股票期权，五险一金，包吃,200-250元/天,https://www.zhipin.com/job_detail/71a68f7ac2430a971n1z29y-E1VY.html
python研发实习生,紫龙游戏,北京·朝阳区·姚家园,4天/周3个月本科,数据结构,带薪年假，餐补，节日福利，年终奖，员工旅游，五险一金，加班补助，补充医疗保险，定期体检,200-300元/天,https://www.zhipin.com/job_detail/b7a775563878d0761XV93tW_EVBW.html
python研发实习生,戎磐,上海·长宁区·仙霞,5天/周6个月本科,数据结构,零食下午茶，员工旅游，五险一金，家庭福利，加班补助，带薪年假，季度团建，股票期权，节日福利，额外假期，定期体检，年终奖，生日福利,200-400元/天,https://www.zhipin.com/job_detail/5d8f6850ec466cab1nNz3Nm1F1BQ.html
统计学实习生,夏数智能科技,上海·杨浦区·五角场,3天/周6个月本科,Boosting,餐补，住房补贴，交通补助，带薪年假，员工旅游，通讯补贴,200-250元/天,https://www.zhipin.com/job_detail/6edc3fb311fc9c281n173N27GFBU.html
软件开发（实习生）,库克智能,深圳·南山区·科技园,2天/周5个月硕士,Java,零食下午茶，员工旅游，定期体检，全勤奖，餐补，带薪年假，五险一金，节日福利,200-250元/天,https://www.zhipin.com/job_detail/25f8dbcec0f3f2231XRz3dq7EFZT.html
python实习生（RPA）,点点智联,北京·丰台区·角门,5天/周6个月大专,Unix,带薪年假，节日福利，五险，带薪培训，年终奖，定期体检，每年多次调薪,180-300元/天,https://www.zhipin.com/job_detail/0e3f99b881782c541XR43dm6GFNS.html
Python开发实习生,独到科技,北京·海淀区·五道口,5天/周3个月本科,Django,分享会，带薪年假，节日福利，补充医疗保险，员工旅游，零食下午茶，五险一金,150-250元/天,https://www.zhipin.com/job_detail/10cc325c22acc1711XR73dW_EVVW.html
后端python实习生-苏州,爱特曼,苏州,4天/周4个月本科,后端开发,五险一金，零食下午茶，年终奖，带薪年假，节日福利,200-350元/天,https://www.zhipin.com/job_detail/9babc2dd6a8ffcc41nR-2tq-FFtY.html
RPA实习生,得物App,上海·杨浦区·东外滩,4天/周5个月本科,Java,住房补贴，节日福利，带薪年假，股票期权，餐补，年终奖，员工旅游，加班补助，交通补助，零食下午茶，定期体检，五险一金,150-200元/天,https://www.zhipin.com/job_detail/7e1dd2ed46d5aab91XV63Ny5EldS.html
后端研发实习生,UnitedStack,北京·海淀区·学院路,5天/周6个月本科,后端开发,带薪年假，零食下午茶，补充医疗保险，五险一金，定期体检，交通补助，加班补助,150-200元/天,https://www.zhipin.com/job_detail/caf0354f08dbe2490X173N-5ElI~.html
python实习生-可远程,边源科技,北京·海淀区·中关村,5天/周3个月学历不限,Java,年终奖，补充医疗保险，定期体检，带薪年假，五险一金，员工旅游,150-300元/天,https://www.zhipin.com/job_detail/4bd80347462be5821XV82tW0FlRQ.html
Python/Java 实习生,揉石科技,呼和浩特·赛罕区·乌兰察布路,5天/周6个月大专,Python,,30-50元/天,https://www.zhipin.com/job_detail/9c1640f99baa48b71XR_2dq6GVpZ.html
C/C++/python实习生,云识科技,厦门·集美区·杏林,4天/周6个月本科,图形图像处理,带薪年假，五险一金，加班补助，年终奖，节日福利,100-200元/天,https://www.zhipin.com/job_detail/449804e8791a7cb71nN53NS5GVJR.html
IT实习生-开发,亮兮柯电气,嘉兴·秀洲区·高照,5天/周3个月大专,SQL,免费班车，生日卡券，包吃，员工旅游，定期体检，年终奖，节日福利，带薪年假，五险一金,100-150元/天,https://www.zhipin.com/job_detail/5cb3562040f909cb1XR83ty0FFRX.html
Python开发(实习生),南京旭儒,南京·雨花台区·宁南,5天/周6个月大专,Linux,五险一金，年终奖，零食下午茶，加班补助，节日福利,120-150元/天,https://www.zhipin.com/job_detail/e58ba76bb2fb98191n1z2tu8ElRU.html
python开发实习生,雾帜智能,广州·天河区·车陂,5天/周3个月本科,Linux,五险一金，试用期不打折，节日福利，零食下午茶，定期体检，带薪年假，年终奖，员工旅游，餐补，交通补助，加班补助,150-200元/天,https://www.zhipin.com/job_detail/282ef754febd2dcb1n1y0tS5F1RX.html
项目开发实习生,智臾科技,杭州·萧山区·北干,5天/周3个月本科,Java,五险一金，节日福利，零食下午茶，股票期权，带薪年假，年终奖，包吃,200-250元/天,https://www.zhipin.com/job_detail/f7a01a26c43df4a91XV-2ty6E1FS.html
Python工程师实习生,乐言科技,上海·长宁区·中山公园,3天/周5个月本科,SQL,年终奖，带薪年假，定期体检，补充医疗保险，节日福利，零食下午茶，五险一金,200-350元/天,https://www.zhipin.com/job_detail/aad54ab981dd64a21XR62Ny7ElVT.html
网络开发实习生,今日头条,北京·海淀区·双榆树,4天/周3个月本科,Go,包吃，加班补助，零食下午茶，免费班车，股票期权，通讯补贴，带薪年假，交通补助，住房补贴，补充医疗保险，年终奖，员工旅游，节日福利，定期体检,390-410元/天,https://www.zhipin.com/job_detail/81e1e6c9e478ecdc1XZ-2Nu6F1dW.html
PyQT开发实习生,泛研院,济南·天桥区·北园,4天/周3个月本科,PYQT,带薪年假，定期体检，五险一金，节日福利，年终奖，餐补,100-150元/天,https://www.zhipin.com/job_detail/0ee3bb45a3ca861b1nx52NS6FFNY.html
软件开发实习生,广州申迪,广州·越秀区·杨箕,4天/周6个月本科,Java,交通补助，通讯补贴，电脑补贴，带薪年假，五险一金，年终奖，零食下午茶，节日福利，餐补，员工旅游，补充医疗保险，定期体检,150-180元/天,https://www.zhipin.com/job_detail/1bd771c16ae34ee11nJ72N65EVVV.html
后端开发实习生,十方融海,深圳·南山区·科技园,5天/周6个月本科,SQL,餐补，员工旅游，零食下午茶，五险一金，节日福利，定期体检，全勤奖，带薪年假，年终奖，包吃,300-400元/天,https://www.zhipin.com/job_detail/70db49439919d0841nx82Nm5E1dW.html
运维开发实习生,杭州默安科技有限公司,杭州·余杭区·未来科技城,5天/周6个月本科,Linux,餐补，员工旅游，年终奖，带薪年假，节日福利，定期体检，五险一金,230-240元/天,https://www.zhipin.com/job_detail/be565bc5ea2152a21nJ939u9E1dU.html
实习生-运维开发实习生,首都在线,武汉·洪山区·光谷,在校/应届本科,Java,员工旅游，补充医疗保险，带薪年假，股票期权，餐补，零食下午茶，交通补助，定期体检，通讯补贴，免费班车，五险一金,9-14K,https://www.zhipin.com/job_detail/fe2f13d37bcfec501XV52dq1GFVR.html
后端开发实习生,云影天光,深圳·光明区·光明,在校/应届本科,Go,加班补助，五险一金，股票期权，节日福利，定期体检，带薪年假，年终奖,4-8K,https://www.zhipin.com/job_detail/9c4514b4643770c91nZ429W1GFpQ.html
全栈开发实习生,数瞳科技,苏州,4天/周3个月本科,Django,,150-220元/天,https://www.zhipin.com/job_detail/56fd4292bd43c83f1nF72t67EFJT.html
python工程师实习生,华讯网络,广州,4天/周4个月本科,Django,交通补助，补充医疗保险，通讯补贴，定期体检，带薪年假，年终奖，员工旅游，五险一金,150-200元/天,https://www.zhipin.com/job_detail/e26d8947d88c1fcb1XRz3968ElZW.html
后端开发实习生,字节跳动,广州·天河区·猎德,4天/周3个月本科,Go,定期体检，包吃，零食下午茶，节日福利，加班补助，住房补贴，员工旅游，餐补，补充医疗保险，交通补助，通讯补贴，五险一金，年终奖，带薪年假，股票期权,200-250元/天,https://www.zhipin.com/job_detail/7a969d82f2543a2e1XR_2tS5GFJS.html
数据分析实习生（python方向）,广州准星,广州·海珠区·东晓,3天/周6个月学历不限,网络爬虫技术,带薪年假，员工旅游，五险一金，节日福利，零食下午茶,60-100元/天,https://www.zhipin.com/job_detail/2e7acb8f94c0310b1nd43t--FFRT.html
Python开发实习生,臻奇网络,杭州·滨江区·浦沿,4天/周3个月本科,Python,节日福利，定期体检，员工旅游，零食下午茶，带薪年假，全勤奖，五险一金，加班补助，股票期权，年终奖,200-400元/天,https://www.zhipin.com/job_detail/026ec31e78814e721nR-3tm7EFFT.html
后端开发实习生,扇贝,南京·玄武区·徐庄软件园,4天/周3个月本科,Go,五险一金，年终奖，带薪年假，定期体检，补充医疗保险,180-250元/天,https://www.zhipin.com/job_detail/cb1329f70890d60e1nx429i-GVtR.html
Python开发（实习生）,慧博云通,北京·海淀区·中关村,7天/周3个月本科,Django,带薪年假，五险一金，节日福利，补充医疗保险，加班补助，年终奖，股票期权，定期体检,230-250元/天,https://www.zhipin.com/job_detail/d5fff762a7536ed91XZ-0t--FltW.html
后端开发实习生,浙江智加信息科技...,宁波,5天/周3个月学历不限,Go,餐补，五险一金，节日福利，员工旅游，零食下午茶，交通补助，全勤奖，游戏竞技，分享会，年终奖，带薪年假,150-200元/天,https://www.zhipin.com/job_detail/8b72ce40e703eee11nJ-2dW6E1FZ.html
数据处理实习生,闻政,上海·杨浦区·五角场,3天/周2个月本科,MySQL,年终奖，餐补，补充医疗保险，五险一金，加班补助，通讯补贴，定期体检，交通补助,120-150元/天,https://www.zhipin.com/job_detail/9ec54e5e710d71b51nx93t67F1RQ.html
后端开发实习生,AKULAKU,深圳·南山区·科技园,4天/周3个月本科,后端开发,带薪年假，定期体检，零食下午茶，补充医疗保险，五险一金，加班补助，股票期权，员工旅游，年终奖，节日福利,150-200元/天,https://www.zhipin.com/job_detail/669545f134a3e8a41XV72Nm8EVJR.html
后端开发实习生,千象资产,上海·浦东新区·陆家嘴,4天/周3个月本科,SQL,定期体检，五险一金，带薪年假，餐补，零食下午茶，年终奖，股票期权，节日福利，住房补贴，员工旅游，补充医疗保险,250-300元/天,https://www.zhipin.com/job_detail/963d39aa2f381abd1XV52Ni1GVRS.html
python开发实习生,中控微电子,宁波·海曙区·望春,4天/周4个月本科,python,定期体检，餐补，通讯补贴，五险一金，包吃，节日福利，交通补助，员工旅游，住房补贴，年终奖，补充医疗保险，带薪年假，零食下午茶,120-170元/天,https://www.zhipin.com/job_detail/d64463ddbba2b2a21nF92N-5FlBY.html
Python开发实习生,九章算法,杭州·西湖区·西溪,5天/周3个月本科,Python,五险一金，带薪年假，节日福利，零食下午茶，定期体检，年终奖,180-200元/天,https://www.zhipin.com/job_detail/9a6e145415d36df81nN-3di7EFdS.html
软件工程实习生,思爱普,西安·雁塔区·紫薇田园都市,4天/周6个月本科,Java,补充医疗保险，带薪年假，节日福利，股票期权，加班补助，定期体检，年终奖，五险一金,150-300元/天,https://www.zhipin.com/job_detail/cc4050f67d9c8bda1XR72d21GVFY.html
python开发实习生,爻塔科技,上海·闵行区·华漕,4天/周6个月硕士,MongoDB,五险一金,250-500元/天,https://www.zhipin.com/job_detail/7fc663ee8b83168f1nN60tW0GFZV.html
云计算实习生,机智云,广州,在校/应届本科,Go,五险一金，交通补助，员工旅游，零食下午茶，带薪年假，股票期权，通讯补贴，年终奖，节日福利，定期体检,5-7K,https://www.zhipin.com/job_detail/87acc302de03c79d1XV-2t29FVNQ.html
技术运营实习生,巴比特,杭州·西湖区·西溪,5天/周6个月本科,Python,五险一金，年终奖，全勤奖，节日福利，带薪年假，定期体检，股票期权，员工旅游，零食下午茶，年中奖，团建费,250-300元/天,https://www.zhipin.com/job_detail/9ade70243a7c5ac70Xx92tW8F1A~.html
Python Web实习生,担路网,上海·松江区·九亭,6天/周12个月本科,Python,全勤奖，带薪年假，节日福利，年终奖，五险一金，交通补助，通讯补贴,150-200元/天,https://www.zhipin.com/job_detail/75411f76e5f55fa80X172tW7E1M~.html
软件开发实习生,知造数据,青岛·市北区·南京路北段,5天/周3个月本科,Java,零食下午茶，交通补助，节日福利，全勤奖，定期体检，餐补，年终奖，五险一金,150-200元/天,https://www.zhipin.com/job_detail/b47e58da3d0fc20d1n1-2tS6FFtZ.html
后端开发实习生,小冰,北京·海淀区·万泉河,4天/周3个月本科,Linux,定期体检，零食下午茶，节日福利，年终奖，带薪年假，补充医疗保险，餐补，五险一金,150-200元/天,https://www.zhipin.com/job_detail/0fc496a5bcc369bc1XV-396_ElNZ.html
大数据课程开发-实习生,湖南智擎,长沙·岳麓区·麓谷,3天/周2个月本科,Java,员工旅游，五险一金，交通补助，年终奖，加班补助，节日福利，包吃，补充医疗保险，定期体检,70-140元/天,https://www.zhipin.com/job_detail/ea0d86a43bac644b1XV43dS6FVRQ.html
